tales	similarity (overlap of top 10 nouns)	nouns
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 42. Der Herr Gevatter .	1	 Wasser
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 43. Frau Trude .	1	 Tag
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 46. Fitchers Vogel .	1	 Vogel
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 47. Von dem Machandelboom .	1	 Vogel
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 49. Die sechs Schwäne .	1	 Tag
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 50. Dornröschen .	1	 Tag
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 51. Fundevogel .	1	 Wasser
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 54. Der Ranzen , das Hütlein und das Hörnlein .	1	 Tag
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 57. Der goldene Vogel .	1	 Vogel
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 58. Der Hund und der Sperling .	1	 Vogel
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 61. Das Bürle .	1	 Wasser
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 70. Die drei Glückskinder .	1	 Maus
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 73. Der Wolf und der Fuchs .	1	 Tag
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 77. Das kluge Grethel .	1	 Feuer
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 78. Der alte Großvater und der Enkel .	1	 Tisch
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 80. Von dem Tode des Hühnchens .	1	 Wasser
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., 81. Bruder Lustig .	1	 Wasser
23. Von dem Mäuschen , Vögelchen und der Bratwurst ., full corpus	1	 Tag
24. Frau Holle ., 25. Die sieben Raben .	1	 Mädchen
24. Frau Holle ., 27. Die Bremer Stadtmusikanten .	1	 Haus
24. Frau Holle ., 30. Läuschen und Flöhchen .	1	 Mädchen
24. Frau Holle ., 41. Herr Korbes .	1	 Haus
24. Frau Holle ., 46. Fitchers Vogel .	1	 Gold
24. Frau Holle ., 49. Die sechs Schwäne .	1	 Mädchen
24. Frau Holle ., 51. Fundevogel .	1	 Haus
24. Frau Holle ., 59. Der Frieder und das Catherlieschen .	1	 Haus
24. Frau Holle ., 67. Die zwölf Jäger .	1	 Mädchen
24. Frau Holle ., 80. Von dem Tode des Hühnchens .	1	 Brunnen
24. Frau Holle ., 83. Hans im Glück .	1	 Gold
24. Frau Holle ., 85. Die Goldkinder .	1	 Haus
24. Frau Holle ., full corpus	1	 Haus
25. Die sieben Raben ., 28. Der singende Knochen .	1	 Bruder
25. Die sieben Raben ., 30. Läuschen und Flöhchen .	1	 Mädchen
25. Die sieben Raben ., 31. Das Mädchen ohne Hände .	1	 Kind
25. Die sieben Raben ., 34. Die kluge Else .	1	 Kind
25. Die sieben Raben ., 36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack .	1	 Vater
25. Die sieben Raben ., 40. Der Räuberbräutigam .	1	 Mädchen
25. Die sieben Raben ., 42. Der Herr Gevatter .	1	 Kind
25. Die sieben Raben ., 45. Daumerlings Wanderschaft .	1	 Vater
25. Die sieben Raben ., 48. Der alte Sultan .	1	 Kind
25. Die sieben Raben ., 50. Dornröschen .	1	 Kind
25. Die sieben Raben ., 53. Sneewittchen .	1	 Kind
25. Die sieben Raben ., 54. Der Ranzen , das Hütlein und das Hörnlein .	1	 Bruder
25. Die sieben Raben ., 55. Rumpelstilzchen .	1	 Mädchen
25. Die sieben Raben ., 57. Der goldene Vogel .	1	 Bruder
25. Die sieben Raben ., 60. Die zwei Brüder .	1	 Bruder
25. Die sieben Raben ., 62. Die Bienenkönigin .	1	 Bruder
25. Die sieben Raben ., 63. Die drei Federn .	1	 Bruder
25. Die sieben Raben ., 65. Allerleirauh .	1	 Vater
25. Die sieben Raben ., 71. Sechse kommen durch die ganze Welt .	1	 Welt
25. Die sieben Raben ., 74. Der Fuchs und die Frau Gevatterin .	1	 Welt
25. Die sieben Raben ., 75. Der Fuchs und die Katze .	1	 Welt
25. Die sieben Raben ., 76. Die Nelke .	1	 Kind
25. Die sieben Raben ., 78. Der alte Großvater und der Enkel .	1	 Vater
25. Die sieben Raben ., 79. Die Wassernixe .	1	 Mädchen
25. Die sieben Raben ., 85. Die Goldkinder .	1	 Vater
26. Rothkäppchen ., 28. Der singende Knochen .	1	 Wald
26. Rothkäppchen ., 32. Der gescheidte Hans .	1	 Tag
26. Rothkäppchen ., 35. Der Schneider im Himmel .	1	 Türe
26. Rothkäppchen ., 37. Daumesdick .	1	 Wolf
26. Rothkäppchen ., 38. Die Hochzeit der Frau Füchsin .	1	 Wolf
26. Rothkäppchen ., 41. Herr Korbes .	1	 Haus
26. Rothkäppchen ., 48. Der alte Sultan .	1	 Wald
26. Rothkäppchen ., 50. Dornröschen .	1	 Tag
26. Rothkäppchen ., 56. Der Liebste Roland .	1	 Bett
26. Rothkäppchen ., 57. Der goldene Vogel .	1	 Weg
26. Rothkäppchen ., 64. Die goldene Gans .	1	 Wald
26. Rothkäppchen ., 75. Der Fuchs und die Katze .	1	 Wald
26. Rothkäppchen ., 81. Bruder Lustig .	1	 Weg
27. Die Bremer Stadtmusikanten ., 33. Die drei Sprachen .	1	 Hund
27. Die Bremer Stadtmusikanten ., 38. Die Hochzeit der Frau Füchsin .	1	 Katze
27. Die Bremer Stadtmusikanten ., 43. Frau Trude .	1	 Haus
27. Die Bremer Stadtmusikanten ., 49. Die sechs Schwäne .	1	 Weg
27. Die Bremer Stadtmusikanten ., 51. Fundevogel .	1	 Haus
27. Die Bremer Stadtmusikanten ., 57. Der goldene Vogel .	1	 Weg
27. Die Bremer Stadtmusikanten ., 58. Der Hund und der Sperling .	1	 Hund
27. Die Bremer Stadtmusikanten ., 59. Der Frieder und das Catherlieschen .	1	 Haus
27. Die Bremer Stadtmusikanten ., 70. Die drei Glückskinder .	1	 Hahn
27. Die Bremer Stadtmusikanten ., 81. Bruder Lustig .	1	 Weg
27. Die Bremer Stadtmusikanten ., 85. Die Goldkinder .	1	 Haus
27. Die Bremer Stadtmusikanten ., full corpus	1	 Haus
28. Der singende Knochen ., 31. Das Mädchen ohne Hände .	1	König
28. Der singende Knochen ., 40. Der Räuberbräutigam .	1	 Wald
28. Der singende Knochen ., 50. Dornröschen .	1	König
28. Der singende Knochen ., 51. Fundevogel .	1	 Wald
28. Der singende Knochen ., 52. König Drosselbart .	1	König
28. Der singende Knochen ., 57. Der goldene Vogel .	1	 Bruder
28. Der singende Knochen ., 65. Allerleirauh .	1	König
28. Der singende Knochen ., 67. Die zwölf Jäger .	1	König
28. Der singende Knochen ., 69. Jorinde und Joringel .	1	 Wald
28. Der singende Knochen ., 70. Die drei Glückskinder .	1	 Tier
28. Der singende Knochen ., 71. Sechse kommen durch die ganze Welt .	1	König
28. Der singende Knochen ., 73. Der Wolf und der Fuchs .	1	 Wald
28. Der singende Knochen ., 75. Der Fuchs und die Katze .	1	 Wald
28. Der singende Knochen ., 77. Das kluge Grethel .	1	 Spieß
28. Der singende Knochen ., 81. Bruder Lustig .	1	 Herz
28. Der singende Knochen ., 83. Hans im Glück .	1	 Schwein
28. Der singende Knochen ., 85. Die Goldkinder .	1	 Wald
29. Der Teufel mit den drei goldenen Haaren ., 30. Läuschen und Flöhchen .	1	 Wasser
29. Der Teufel mit den drei goldenen Haaren ., 34. Die kluge Else .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 37. Daumesdick .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 38. Die Hochzeit der Frau Füchsin .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 39. Die Wichtelmänner .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 42. Der Herr Gevatter .	1	 Wasser
29. Der Teufel mit den drei goldenen Haaren ., 45. Daumerlings Wanderschaft .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 47. Von dem Machandelboom .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 48. Der alte Sultan .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 51. Fundevogel .	1	 Wasser
29. Der Teufel mit den drei goldenen Haaren ., 54. Der Ranzen , das Hütlein und das Hörnlein .	1	 König
29. Der Teufel mit den drei goldenen Haaren ., 55. Rumpelstilzchen .	1	 König
29. Der Teufel mit den drei goldenen Haaren ., 57. Der goldene Vogel .	1	 König
29. Der Teufel mit den drei goldenen Haaren ., 60. Die zwei Brüder .	1	 König
29. Der Teufel mit den drei goldenen Haaren ., 63. Die drei Federn .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 64. Die goldene Gans .	1	 König
29. Der Teufel mit den drei goldenen Haaren ., 65. Allerleirauh .	1	 Haar
29. Der Teufel mit den drei goldenen Haaren ., 66. Häsichenbraut .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 70. Die drei Glückskinder .	1	 König
29. Der Teufel mit den drei goldenen Haaren ., 74. Der Fuchs und die Frau Gevatterin .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 78. Der alte Großvater und der Enkel .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 80. Von dem Tode des Hühnchens .	1	 Wasser
29. Der Teufel mit den drei goldenen Haaren ., 81. Bruder Lustig .	1	 Wasser
29. Der Teufel mit den drei goldenen Haaren ., 84. Hans heirathet .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., 85. Die Goldkinder .	1	 Frau
29. Der Teufel mit den drei goldenen Haaren ., full corpus	1	 Frau
30. Läuschen und Flöhchen ., 40. Der Räuberbräutigam .	1	 Mädchen
30. Läuschen und Flöhchen ., 42. Der Herr Gevatter .	1	 Wasser
30. Läuschen und Flöhchen ., 43. Frau Trude .	1	 Mädchen
30. Läuschen und Flöhchen ., 49. Die sechs Schwäne .	1	 Mädchen
30. Läuschen und Flöhchen ., 51. Fundevogel .	1	 Wasser
30. Läuschen und Flöhchen ., 55. Rumpelstilzchen .	1	 Mädchen
30. Läuschen und Flöhchen ., 56. Der Liebste Roland .	1	 Mädchen
30. Läuschen und Flöhchen ., 61. Das Bürle .	1	 Wasser
30. Läuschen und Flöhchen ., 67. Die zwölf Jäger .	1	 Mädchen
30. Läuschen und Flöhchen ., 79. Die Wassernixe .	1	 Mädchen
30. Läuschen und Flöhchen ., 80. Von dem Tode des Hühnchens .	1	 Wasser
30. Läuschen und Flöhchen ., 81. Bruder Lustig .	1	 Wasser
31. Das Mädchen ohne Hände ., 38. Die Hochzeit der Frau Füchsin .	1	 Frau
31. Das Mädchen ohne Hände ., 39. Die Wichtelmänner .	1	 Frau
31. Das Mädchen ohne Hände ., 42. Der Herr Gevatter .	1	 Kind
31. Das Mädchen ohne Hände ., 43. Frau Trude .	1	 Kind
31. Das Mädchen ohne Hände ., 44. Der Gevatter Tod .	1	 Kind
31. Das Mädchen ohne Hände ., 45. Daumerlings Wanderschaft .	1	 Frau
31. Das Mädchen ohne Hände ., 47. Von dem Machandelboom .	1	 Frau
31. Das Mädchen ohne Hände ., 55. Rumpelstilzchen .	1	 Königin
31. Das Mädchen ohne Hände ., 56. Der Liebste Roland .	1	 Kind
31. Das Mädchen ohne Hände ., 65. Allerleirauh .	1	König
31. Das Mädchen ohne Hände ., 66. Häsichenbraut .	1	 Frau
31. Das Mädchen ohne Hände ., 67. Die zwölf Jäger .	1	König
31. Das Mädchen ohne Hände ., 71. Sechse kommen durch die ganze Welt .	1	König
31. Das Mädchen ohne Hände ., 74. Der Fuchs und die Frau Gevatterin .	1	 Frau
31. Das Mädchen ohne Hände ., 78. Der alte Großvater und der Enkel .	1	 Frau
31. Das Mädchen ohne Hände ., 83. Hans im Glück .	1	 Hand
31. Das Mädchen ohne Hände ., 85. Die Goldkinder .	1	 Frau
32. Der gescheidte Hans ., 43. Frau Trude .	1	 Tag
32. Der gescheidte Hans ., 49. Die sechs Schwäne .	1	 Tag
32. Der gescheidte Hans ., 50. Dornröschen .	1	 Tag
32. Der gescheidte Hans ., 54. Der Ranzen , das Hütlein und das Hörnlein .	1	 Tag
32. Der gescheidte Hans ., 69. Jorinde und Joringel .	1	 Tag
32. Der gescheidte Hans ., 73. Der Wolf und der Fuchs .	1	 Tag
32. Der gescheidte Hans ., 77. Das kluge Grethel .	1	 Grethel
32. Der gescheidte Hans ., 83. Hans im Glück .	1	Hans
32. Der gescheidte Hans ., 84. Hans heirathet .	1	Hans
32. Der gescheidte Hans ., full corpus	1	 Tag
33. Die drei Sprachen ., 36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack .	1	 Sohn
33. Die drei Sprachen ., 48. Der alte Sultan .	1	 Hund
33. Die drei Sprachen ., 50. Dornröschen .	1	 Jahr
33. Die drei Sprachen ., 56. Der Liebste Roland .	1	 Zeit
33. Die drei Sprachen ., 58. Der Hund und der Sperling .	1	 Hund
33. Die drei Sprachen ., 68. De Gaudeif un sien Meester .	1	 Meister
33. Die drei Sprachen ., 70. Die drei Glückskinder .	1	 Zeit
33. Die drei Sprachen ., 72. Der Wolf und der Mensch .	1	 Mensch
33. Die drei Sprachen ., 75. Der Fuchs und die Katze .	1	 Hund
33. Die drei Sprachen ., 76. Die Nelke .	1	 Sohn
34. Die kluge Else ., 45. Daumerlings Wanderschaft .	1	 Frau
34. Die kluge Else ., 46. Fitchers Vogel .	1	 Mann
34. Die kluge Else ., 47. Von dem Machandelboom .	1	 Frau
34. Die kluge Else ., 49. Die sechs Schwäne .	1	 Kind
34. Die kluge Else ., 50. Dornröschen .	1	 Kind
34. Die kluge Else ., 53. Sneewittchen .	1	 Kind
34. Die kluge Else ., 61. Das Bürle .	1	 Frau
34. Die kluge Else ., 63. Die drei Federn .	1	 Frau
34. Die kluge Else ., 64. Die goldene Gans .	1	 Mann
34. Die kluge Else ., 66. Häsichenbraut .	1	 Frau
34. Die kluge Else ., 68. De Gaudeif un sien Meester .	1	 Mann
34. Die kluge Else ., 71. Sechse kommen durch die ganze Welt .	1	 Mann
34. Die kluge Else ., 73. Der Wolf und der Fuchs .	1	 Keller
34. Die kluge Else ., 74. Der Fuchs und die Frau Gevatterin .	1	 Frau
34. Die kluge Else ., 76. Die Nelke .	1	 Kind
34. Die kluge Else ., 83. Hans im Glück .	1	 Kopf
34. Die kluge Else ., 84. Hans heirathet .	1	 Frau
34. Die kluge Else ., 85. Die Goldkinder .	1	 Frau
35. Der Schneider im Himmel ., 38. Die Hochzeit der Frau Füchsin .	1	 Herr
35. Der Schneider im Himmel ., 42. Der Herr Gevatter .	1	 Herr
35. Der Schneider im Himmel ., 44. Der Gevatter Tod .	1	 Fuß
35. Der Schneider im Himmel ., 45. Daumerlings Wanderschaft .	1	 Herr
35. Der Schneider im Himmel ., 48. Der alte Sultan .	1	 Herr
35. Der Schneider im Himmel ., 59. Der Frieder und das Catherlieschen .	1	 Türe
35. Der Schneider im Himmel ., 60. Die zwei Brüder .	1	 Herr
35. Der Schneider im Himmel ., 71. Sechse kommen durch die ganze Welt .	1	 Herr
35. Der Schneider im Himmel ., 75. Der Fuchs und die Katze .	1	 Herr
35. Der Schneider im Himmel ., 76. Die Nelke .	1	 Herr
35. Der Schneider im Himmel ., 78. Der alte Großvater und der Enkel .	1	 Erde
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 37. Daumesdick .	1	 Vater
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 45. Daumerlings Wanderschaft .	1	 Vater
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 60. Die zwei Brüder .	1	 Wirt
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 65. Allerleirauh .	1	 Vater
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 67. Die zwölf Jäger .	1	 Vater
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 71. Sechse kommen durch die ganze Welt .	1	 Sack
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 75. Der Fuchs und die Katze .	1	 Sack
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 76. Die Nelke .	1	 Sohn
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 78. Der alte Großvater und der Enkel .	1	 Vater
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., 85. Die Goldkinder .	1	 Vater
36. Tischchen deck dich , Goldesel , und Knüppel aus dem Sack ., full corpus	1	 Vater
37. Daumesdick ., 41. Herr Korbes .	1	 Wagen
37. Daumesdick ., 46. Fitchers Vogel .	1	 Mann
37. Daumesdick ., 47. Von dem Machandelboom .	1	 Frau
37. Daumesdick ., 49. Die sechs Schwäne .	1	 Kind
37. Daumesdick ., 50. Dornröschen .	1	 Kind
37. Daumesdick ., 53. Sneewittchen .	1	 Kind
37. Daumesdick ., 56. Der Liebste Roland .	1	 Kind
37. Daumesdick ., 57. Der goldene Vogel .	1	 Pferd
37. Daumesdick ., 59. Der Frieder und das Catherlieschen .	1	 Mann
37. Daumesdick ., 61. Das Bürle .	1	 Frau
37. Daumesdick ., 63. Die drei Federn .	1	 Frau
37. Daumesdick ., 64. Die goldene Gans .	1	 Mann
37. Daumesdick ., 65. Allerleirauh .	1	 Vater
37. Daumesdick ., 66. Häsichenbraut .	1	 Frau
37. Daumesdick ., 67. Die zwölf Jäger .	1	 Vater
37. Daumesdick ., 71. Sechse kommen durch die ganze Welt .	1	 Mann
37. Daumesdick ., 73. Der Wolf und der Fuchs .	1	 Wolf
37. Daumesdick ., 74. Der Fuchs und die Frau Gevatterin .	1	 Frau
37. Daumesdick ., 76. Die Nelke .	1	 Kind
37. Daumesdick ., 80. Von dem Tode des Hühnchens .	1	 Wagen
37. Daumesdick ., 83. Hans im Glück .	1	 Pferd
37. Daumesdick ., 84. Hans heirathet .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 39. Die Wichtelmänner .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 41. Herr Korbes .	1	 Katze
38. Die Hochzeit der Frau Füchsin ., 42. Der Herr Gevatter .	1	 Herr
38. Die Hochzeit der Frau Füchsin ., 47. Von dem Machandelboom .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 52. König Drosselbart .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 57. Der goldene Vogel .	1	Fuchs
38. Die Hochzeit der Frau Füchsin ., 60. Die zwei Brüder .	1	 Herr
38. Die Hochzeit der Frau Füchsin ., 61. Das Bürle .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 63. Die drei Federn .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 66. Häsichenbraut .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 71. Sechse kommen durch die ganze Welt .	1	 Herr
38. Die Hochzeit der Frau Füchsin ., 76. Die Nelke .	1	 Herr
38. Die Hochzeit der Frau Füchsin ., 78. Der alte Großvater und der Enkel .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 84. Hans heirathet .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 85. Die Goldkinder .	1	 Frau
38. Die Hochzeit der Frau Füchsin ., 86. Der Fuchs und die Gänse .	1	Fuchs
38. Die Hochzeit der Frau Füchsin ., full corpus	1	 Frau
39. Die Wichtelmänner ., 42. Der Herr Gevatter .	1	 Mann
39. Die Wichtelmänner ., 43. Frau Trude .	1	 Mann
39. Die Wichtelmänner ., 44. Der Gevatter Tod .	1	 Mann
39. Die Wichtelmänner ., 45. Daumerlings Wanderschaft .	1	 Frau
39. Die Wichtelmänner ., 46. Fitchers Vogel .	1	 Mann
39. Die Wichtelmänner ., 47. Von dem Machandelboom .	1	 Frau
39. Die Wichtelmänner ., 48. Der alte Sultan .	1	 Frau
39. Die Wichtelmänner ., 58. Der Hund und der Sperling .	1	 Mann
39. Die Wichtelmänner ., 59. Der Frieder und das Catherlieschen .	1	 Mann
39. Die Wichtelmänner ., 61. Das Bürle .	1	 Frau
39. Die Wichtelmänner ., 63. Die drei Federn .	1	 Frau
39. Die Wichtelmänner ., 64. Die goldene Gans .	1	 Mann
39. Die Wichtelmänner ., 66. Häsichenbraut .	1	 Frau
39. Die Wichtelmänner ., 68. De Gaudeif un sien Meester .	1	 Mann
39. Die Wichtelmänner ., 71. Sechse kommen durch die ganze Welt .	1	 Mann
39. Die Wichtelmänner ., 74. Der Fuchs und die Frau Gevatterin .	1	 Frau
39. Die Wichtelmänner ., 84. Hans heirathet .	1	 Frau
39. Die Wichtelmänner ., 85. Die Goldkinder .	1	 Frau
40. Der Räuberbräutigam ., 41. Herr Korbes .	1	 Haus
40. Der Räuberbräutigam ., 48. Der alte Sultan .	1	 Wald
40. Der Räuberbräutigam ., 54. Der Ranzen , das Hütlein und das Hörnlein .	1	 Wald
40. Der Räuberbräutigam ., 55. Rumpelstilzchen .	1	 Mädchen
40. Der Räuberbräutigam ., 57. Der goldene Vogel .	1	 Weg
40. Der Räuberbräutigam ., 59. Der Frieder und das Catherlieschen .	1	 Haus
40. Der Räuberbräutigam ., 61. Das Bürle .	1	 Faß
40. Der Räuberbräutigam ., 64. Die goldene Gans .	1	 Wald
40. Der Räuberbräutigam ., 67. Die zwölf Jäger .	1	 Mädchen
40. Der Räuberbräutigam ., 69. Jorinde und Joringel .	1	 Wald
40. Der Räuberbräutigam ., 73. Der Wolf und der Fuchs .	1	 Wald
40. Der Räuberbräutigam ., 75. Der Fuchs und die Katze .	1	 Wald
40. Der Räuberbräutigam ., 79. Die Wassernixe .	1	 Mädchen
40. Der Räuberbräutigam ., 81. Bruder Lustig .	1	 Weg
41. Herr Korbes ., 43. Frau Trude .	1	 Haus
41. Herr Korbes ., 46. Fitchers Vogel .	1	 Ei
41. Herr Korbes ., 48. Der alte Sultan .	1	 Katze
41. Herr Korbes ., 51. Fundevogel .	1	 Haus
41. Herr Korbes ., 58. Der Hund und der Sperling .	1	 Wagen
41. Herr Korbes ., 59. Der Frieder und das Catherlieschen .	1	 Haus
41. Herr Korbes ., 75. Der Fuchs und die Katze .	1	 Katze
41. Herr Korbes ., 77. Das kluge Grethel .	1	Herr
41. Herr Korbes ., 85. Die Goldkinder .	1	 Haus
41. Herr Korbes ., full corpus	1	 Haus
42. Der Herr Gevatter ., 45. Daumerlings Wanderschaft .	1	 Herr
42. Der Herr Gevatter ., 46. Fitchers Vogel .	1	 Mann
42. Der Herr Gevatter ., 49. Die sechs Schwäne .	1	 Kind
42. Der Herr Gevatter ., 50. Dornröschen .	1	 Kind
42. Der Herr Gevatter ., 51. Fundevogel .	1	 Wasser
42. Der Herr Gevatter ., 52. König Drosselbart .	1	 Mann
42. Der Herr Gevatter ., 53. Sneewittchen .	1	 Kind
42. Der Herr Gevatter ., 59. Der Frieder und das Catherlieschen .	1	 Mann
42. Der Herr Gevatter ., 60. Die zwei Brüder .	1	 Herr
42. Der Herr Gevatter ., 61. Das Bürle .	1	 Wasser
42. Der Herr Gevatter ., 64. Die goldene Gans .	1	 Mann
42. Der Herr Gevatter ., 68. De Gaudeif un sien Meester .	1	 Mann
42. Der Herr Gevatter ., 75. Der Fuchs und die Katze .	1	 Herr
42. Der Herr Gevatter ., 78. Der alte Großvater und der Enkel .	1	 Mann
42. Der Herr Gevatter ., 80. Von dem Tode des Hühnchens .	1	 Wasser
