tales	similarity (overlap of top 10 nouns)	nouns
48. Der alte Sultan ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
48. Der alte Sultan ., 131. Die schöne Katrinelje und Pif Paf Poltrie .	0	
48. Der alte Sultan ., 133. Die zertanzten Schuhe .	0	
48. Der alte Sultan ., 134. Die sechs Diener .	0	
48. Der alte Sultan ., 135. Die weiße und die schwarze Braut .	0	
48. Der alte Sultan ., 137. De drei schwatten Princessinnen .	0	
48. Der alte Sultan ., 138. Knoist un sine dre Sühne .	0	
48. Der alte Sultan ., 139. Dat Mäken von Brakel .	0	
48. Der alte Sultan ., 141. Das Lämmchen und Fischchen .	0	
48. Der alte Sultan ., 142. Simeliberg .	0	
48. Der alte Sultan ., 143. Up Reisen gohn .	0	
48. Der alte Sultan ., 148. Des Herrn und des Teufels Gethier .	0	
48. Der alte Sultan ., 149. Der Hahnenbalken .	0	
48. Der alte Sultan ., 150. Die alte Bettelfrau .	0	
48. Der alte Sultan ., 151. Die drei Faulen .	0	
48. Der alte Sultan ., 155. Die Brautschau .	0	
48. Der alte Sultan ., 156. Die Schlickerlinge .	0	
48. Der alte Sultan ., 157. Der Sperling und seine vier Kinder .	0	
48. Der alte Sultan ., 158. Das Märchen vom Schlauraffenland .	0	
48. Der alte Sultan ., 159. Das Dietmarsische Lügenmärchen .	0	
48. Der alte Sultan ., 162. Der kluge Knecht .	0	
48. Der alte Sultan ., 163. Der gläserne Sarg .	0	
48. Der alte Sultan ., 165. Der Vogel Greif .	0	
48. Der alte Sultan ., 166. Der starke Hans .	0	
48. Der alte Sultan ., 168. Die hagere Liese .	0	
48. Der alte Sultan ., 172. Die Scholle .	0	
48. Der alte Sultan ., 175. Der Mond .	0	
48. Der alte Sultan ., 177. Die Boten des Todes .	0	
48. Der alte Sultan ., 178. Meister Pfriem .	0	
48. Der alte Sultan ., 179. Die Gänsehirtin am Brunnen .	0	
48. Der alte Sultan ., 181. Die Nixe im Teich .	0	
48. Der alte Sultan ., 182. Die Geschenke des kleinen Volkes .	0	
48. Der alte Sultan ., 184. Der Nagel .	0	
48. Der alte Sultan ., 186. Die wahre Braut .	0	
48. Der alte Sultan ., 187. Der Hase und der Jgel .	0	
48. Der alte Sultan ., 188. Spindel , Weberschiffchen und Nadel .	0	
48. Der alte Sultan ., 191. Das Meerhäschen .	0	
48. Der alte Sultan ., 196. Oll Rinkrank .	0	
48. Der alte Sultan ., 197. Die Krystallkugel .	0	
48. Der alte Sultan ., 198. Jungfrau Maleen .	0	
48. Der alte Sultan ., 200. Der goldene Schlüssel .	0	
49. Die sechs Schwäne ., 58. Der Hund und der Sperling .	0	
49. Die sechs Schwäne ., 59. Der Frieder und das Catherlieschen .	0	
49. Die sechs Schwäne ., 61. Das Bürle .	0	
49. Die sechs Schwäne ., 66. Häsichenbraut .	0	
49. Die sechs Schwäne ., 68. De Gaudeif un sien Meester .	0	
49. Die sechs Schwäne ., 70. Die drei Glückskinder .	0	
49. Die sechs Schwäne ., 72. Der Wolf und der Mensch .	0	
49. Die sechs Schwäne ., 74. Der Fuchs und die Frau Gevatterin .	0	
49. Die sechs Schwäne ., 77. Das kluge Grethel .	0	
49. Die sechs Schwäne ., 78. Der alte Großvater und der Enkel .	0	
49. Die sechs Schwäne ., 80. Von dem Tode des Hühnchens .	0	
49. Die sechs Schwäne ., 82. De Spielhansl .	0	
49. Die sechs Schwäne ., 83. Hans im Glück .	0	
49. Die sechs Schwäne ., 84. Hans heirathet .	0	
49. Die sechs Schwäne ., 86. Der Fuchs und die Gänse .	0	
49. Die sechs Schwäne ., 87. Der Arme und der Reiche .	0	
49. Die sechs Schwäne ., 88. Das singende springende Löweneckerchen .	0	
49. Die sechs Schwäne ., 90. Der junge Riese .	0	
49. Die sechs Schwäne ., 91. Dat Erdmänneken .	0	
49. Die sechs Schwäne ., 92. Der König vom goldenen Berg .	0	
49. Die sechs Schwäne ., 98. Doctor Allwissend .	0	
49. Die sechs Schwäne ., 100. Des Teufels rußiger Bruder .	0	
49. Die sechs Schwäne ., 101. Der Bärenhäuter .	0	
49. Die sechs Schwäne ., 110. Der Jude im Dorn .	0	
49. Die sechs Schwäne ., 111. Der gelernte Jäger .	0	
49. Die sechs Schwäne ., 112. Der Dreschflegel vom Himmel .	0	
49. Die sechs Schwäne ., 113. De beiden Künigeskinner .	0	
49. Die sechs Schwäne ., 114. Vom klugen Schneiderlein .	0	
49. Die sechs Schwäne ., 115. Die klare Sonne bringts an den Tag .	0	
49. Die sechs Schwäne ., 117. Das eigensinnige Kind .	0	
49. Die sechs Schwäne ., 120. Die drei Handwerksburschen .	0	
49. Die sechs Schwäne ., 121. Der Königssohn der sich vor nichts fürchtet .	0	
49. Die sechs Schwäne ., 125. Der Teufel und seine Großmutter .	0	
49. Die sechs Schwäne ., 126. Ferenand getrü und Ferenand ungetrü .	0	
49. Die sechs Schwäne ., 129. Die vier kunstreichen Brüder .	0	
49. Die sechs Schwäne ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
49. Die sechs Schwäne ., 137. De drei schwatten Princessinnen .	0	
49. Die sechs Schwäne ., 138. Knoist un sine dre Sühne .	0	
49. Die sechs Schwäne ., 139. Dat Mäken von Brakel .	0	
49. Die sechs Schwäne ., 141. Das Lämmchen und Fischchen .	0	
49. Die sechs Schwäne ., 143. Up Reisen gohn .	0	
49. Die sechs Schwäne ., 146. Die Rübe .	0	
49. Die sechs Schwäne ., 147. Das junggeglühte Männlein .	0	
49. Die sechs Schwäne ., 148. Des Herrn und des Teufels Gethier .	0	
49. Die sechs Schwäne ., 150. Die alte Bettelfrau .	0	
49. Die sechs Schwäne ., 155. Die Brautschau .	0	
49. Die sechs Schwäne ., 156. Die Schlickerlinge .	0	
49. Die sechs Schwäne ., 158. Das Märchen vom Schlauraffenland .	0	
49. Die sechs Schwäne ., 159. Das Dietmarsische Lügenmärchen .	0	
49. Die sechs Schwäne ., 162. Der kluge Knecht .	0	
49. Die sechs Schwäne ., 165. Der Vogel Greif .	0	
49. Die sechs Schwäne ., 166. Der starke Hans .	0	
49. Die sechs Schwäne ., 167. Das Bürle im Himmel .	0	
49. Die sechs Schwäne ., 168. Die hagere Liese .	0	
49. Die sechs Schwäne ., 170. Lieb und Leid theilen .	0	
49. Die sechs Schwäne ., 171. Der Zaunkönig .	0	
49. Die sechs Schwäne ., 173. Rohrdommel und Wiedehopf .	0	
49. Die sechs Schwäne ., 174. Die Eule .	0	
49. Die sechs Schwäne ., 175. Der Mond .	0	
49. Die sechs Schwäne ., 176. Die Lebenszeit .	0	
49. Die sechs Schwäne ., 178. Meister Pfriem .	0	
49. Die sechs Schwäne ., 180. Die ungleichen Kinder Evas .	0	
49. Die sechs Schwäne ., 184. Der Nagel .	0	
49. Die sechs Schwäne ., 187. Der Hase und der Jgel .	0	
49. Die sechs Schwäne ., 188. Spindel , Weberschiffchen und Nadel .	0	
49. Die sechs Schwäne ., 189. Der Bauer und der Teufel .	0	
49. Die sechs Schwäne ., 190. Die Brosamen auf dem Tisch .	0	
49. Die sechs Schwäne ., 192. Der Meisterdieb .	0	
49. Die sechs Schwäne ., 194. Die Kornähre .	0	
49. Die sechs Schwäne ., 196. Oll Rinkrank .	0	
49. Die sechs Schwäne ., 197. Die Krystallkugel .	0	
49. Die sechs Schwäne ., 198. Jungfrau Maleen .	0	
49. Die sechs Schwäne ., 200. Der goldene Schlüssel .	0	
50. Dornröschen ., 51. Fundevogel .	0	
50. Dornröschen ., 58. Der Hund und der Sperling .	0	
50. Dornröschen ., 59. Der Frieder und das Catherlieschen .	0	
50. Dornröschen ., 60. Die zwei Brüder .	0	
50. Dornröschen ., 61. Das Bürle .	0	
50. Dornröschen ., 64. Die goldene Gans .	0	
50. Dornröschen ., 66. Häsichenbraut .	0	
50. Dornröschen ., 68. De Gaudeif un sien Meester .	0	
50. Dornröschen ., 72. Der Wolf und der Mensch .	0	
50. Dornröschen ., 74. Der Fuchs und die Frau Gevatterin .	0	
50. Dornröschen ., 75. Der Fuchs und die Katze .	0	
50. Dornröschen ., 77. Das kluge Grethel .	0	
50. Dornröschen ., 78. Der alte Großvater und der Enkel .	0	
50. Dornröschen ., 79. Die Wassernixe .	0	
50. Dornröschen ., 80. Von dem Tode des Hühnchens .	0	
50. Dornröschen ., 81. Bruder Lustig .	0	
50. Dornröschen ., 82. De Spielhansl .	0	
50. Dornröschen ., 83. Hans im Glück .	0	
50. Dornröschen ., 84. Hans heirathet .	0	
50. Dornröschen ., 86. Der Fuchs und die Gänse .	0	
50. Dornröschen ., 87. Der Arme und der Reiche .	0	
50. Dornröschen ., 97. Das Wasser des Lebens .	0	
50. Dornröschen ., 98. Doctor Allwissend .	0	
50. Dornröschen ., 99. Der Geist im Glas .	0	
50. Dornröschen ., 100. Des Teufels rußiger Bruder .	0	
50. Dornröschen ., 108.	0	
50. Dornröschen ., 112. Der Dreschflegel vom Himmel .	0	
50. Dornröschen ., 114. Vom klugen Schneiderlein .	0	
50. Dornröschen ., 115. Die klare Sonne bringts an den Tag .	0	
50. Dornröschen ., 117. Das eigensinnige Kind .	0	
50. Dornröschen ., 118. Die drei Feldscherer .	0	
50. Dornröschen ., 119. Die sieben Schwaben .	0	
50. Dornröschen ., 120. Die drei Handwerksburschen .	0	
50. Dornröschen ., 121. Der Königssohn der sich vor nichts fürchtet .	0	
50. Dornröschen ., 124. Die drei Brüder .	0	
50. Dornröschen ., 126. Ferenand getrü und Ferenand ungetrü .	0	
50. Dornröschen ., 128. Die faule Spinnerin .	0	
50. Dornröschen ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
50. Dornröschen ., 131. Die schöne Katrinelje und Pif Paf Poltrie .	0	
50. Dornröschen ., 132. Der Fuchs und das Pferd .	0	
50. Dornröschen ., 134. Die sechs Diener .	0	
50. Dornröschen ., 138. Knoist un sine dre Sühne .	0	
50. Dornröschen ., 139. Dat Mäken von Brakel .	0	
50. Dornröschen ., 141. Das Lämmchen und Fischchen .	0	
50. Dornröschen ., 142. Simeliberg .	0	
50. Dornröschen ., 143. Up Reisen gohn .	0	
50. Dornröschen ., 145. Der undankbare Sohn .	0	
50. Dornröschen ., 146. Die Rübe .	0	
50. Dornröschen ., 147. Das junggeglühte Männlein .	0	
50. Dornröschen ., 148. Des Herrn und des Teufels Gethier .	0	
50. Dornröschen ., 149. Der Hahnenbalken .	0	
50. Dornröschen ., 150. Die alte Bettelfrau .	0	
50. Dornröschen ., 155. Die Brautschau .	0	
50. Dornröschen ., 156. Die Schlickerlinge .	0	
50. Dornröschen ., 157. Der Sperling und seine vier Kinder .	0	
50. Dornröschen ., 158. Das Märchen vom Schlauraffenland .	0	
50. Dornröschen ., 159. Das Dietmarsische Lügenmärchen .	0	
50. Dornröschen ., 162. Der kluge Knecht .	0	
50. Dornröschen ., 165. Der Vogel Greif .	0	
50. Dornröschen ., 167. Das Bürle im Himmel .	0	
50. Dornröschen ., 168. Die hagere Liese .	0	
50. Dornröschen ., 169. Das Waldhaus .	0	
50. Dornröschen ., 170. Lieb und Leid theilen .	0	
50. Dornröschen ., 171. Der Zaunkönig .	0	
50. Dornröschen ., 172. Die Scholle .	0	
50. Dornröschen ., 173. Rohrdommel und Wiedehopf .	0	
50. Dornröschen ., 174. Die Eule .	0	
50. Dornröschen ., 175. Der Mond .	0	
50. Dornröschen ., 176. Die Lebenszeit .	0	
50. Dornröschen ., 178. Meister Pfriem .	0	
50. Dornröschen ., 180. Die ungleichen Kinder Evas .	0	
50. Dornröschen ., 182. Die Geschenke des kleinen Volkes .	0	
50. Dornröschen ., 183. Der Riese und der Schneider .	0	
50. Dornröschen ., 184. Der Nagel .	0	
50. Dornröschen ., 187. Der Hase und der Jgel .	0	
50. Dornröschen ., 189. Der Bauer und der Teufel .	0	
50. Dornröschen ., 190. Die Brosamen auf dem Tisch .	0	
50. Dornröschen ., 192. Der Meisterdieb .	0	
50. Dornröschen ., 194. Die Kornähre .	0	
50. Dornröschen ., 196. Oll Rinkrank .	0	
50. Dornröschen ., 200. Der goldene Schlüssel .	0	
51. Fundevogel ., 52. König Drosselbart .	0	
51. Fundevogel ., 53. Sneewittchen .	0	
51. Fundevogel ., 55. Rumpelstilzchen .	0	
51. Fundevogel ., 56. Der Liebste Roland .	0	
51. Fundevogel ., 57. Der goldene Vogel .	0	
51. Fundevogel ., 58. Der Hund und der Sperling .	0	
51. Fundevogel ., 60. Die zwei Brüder .	0	
51. Fundevogel ., 62. Die Bienenkönigin .	0	
51. Fundevogel ., 63. Die drei Federn .	0	
51. Fundevogel ., 65. Allerleirauh .	0	
51. Fundevogel ., 66. Häsichenbraut .	0	
51. Fundevogel ., 67. Die zwölf Jäger .	0	
51. Fundevogel ., 68. De Gaudeif un sien Meester .	0	
51. Fundevogel ., 70. Die drei Glückskinder .	0	
51. Fundevogel ., 71. Sechse kommen durch die ganze Welt .	0	
51. Fundevogel ., 72. Der Wolf und der Mensch .	0	
51. Fundevogel ., 74. Der Fuchs und die Frau Gevatterin .	0	
51. Fundevogel ., 76. Die Nelke .	0	
51. Fundevogel ., 78. Der alte Großvater und der Enkel .	0	
51. Fundevogel ., 82. De Spielhansl .	0	
51. Fundevogel ., 83. Hans im Glück .	0	
51. Fundevogel ., 84. Hans heirathet .	0	
51. Fundevogel ., 86. Der Fuchs und die Gänse .	0	
51. Fundevogel ., 88. Das singende springende Löweneckerchen .	0	
51. Fundevogel ., 89. Die Gänsemagd .	0	
51. Fundevogel ., 90. Der junge Riese .	0	
51. Fundevogel ., 91. Dat Erdmänneken .	0	
51. Fundevogel ., 94. Die kluge Bauerntochter .	0	
51. Fundevogel ., 96. De drei Vügelkens .	0	
51. Fundevogel ., 98. Doctor Allwissend .	0	
51. Fundevogel ., 100. Des Teufels rußiger Bruder .	0	
51. Fundevogel ., 101. Der Bärenhäuter .	0	
51. Fundevogel ., 102. Der Zaunkönig und der Bär .	0	
51. Fundevogel ., 104. Die klugen Leute .	0	
51. Fundevogel ., 105. Märchen von der Unke .	0	
51. Fundevogel ., 106. Der arme Müllerbursch und das Kätzchen .	0	
51. Fundevogel ., 107. Die beiden Wanderer .	0	
51. Fundevogel ., 109. Das Todtenhemdchen .	0	
51. Fundevogel ., 110. Der Jude im Dorn .	0	
51. Fundevogel ., 111. Der gelernte Jäger .	0	
51. Fundevogel ., 112. Der Dreschflegel vom Himmel .	0	
51. Fundevogel ., 113. De beiden Künigeskinner .	0	
51. Fundevogel ., 114. Vom klugen Schneiderlein .	0	
51. Fundevogel ., 115. Die klare Sonne bringts an den Tag .	0	
51. Fundevogel ., 116. Das blaue Licht .	0	
51. Fundevogel ., 118. Die drei Feldscherer .	0	
51. Fundevogel ., 120. Die drei Handwerksburschen .	0	
51. Fundevogel ., 122. Der Krautesel .	0	
51. Fundevogel ., 124. Die drei Brüder .	0	
51. Fundevogel ., 125. Der Teufel und seine Großmutter .	0	
51. Fundevogel ., 126. Ferenand getrü und Ferenand ungetrü .	0	
51. Fundevogel ., 129. Die vier kunstreichen Brüder .	0	
51. Fundevogel ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
51. Fundevogel ., 131. Die schöne Katrinelje und Pif Paf Poltrie .	0	
51. Fundevogel ., 133. Die zertanzten Schuhe .	0	
51. Fundevogel ., 134. Die sechs Diener .	0	
51. Fundevogel ., 135. Die weiße und die schwarze Braut .	0	
51. Fundevogel ., 137. De drei schwatten Princessinnen .	0	
51. Fundevogel ., 138. Knoist un sine dre Sühne .	0	
51. Fundevogel ., 139. Dat Mäken von Brakel .	0	
51. Fundevogel ., 142. Simeliberg .	0	
51. Fundevogel ., 143. Up Reisen gohn .	0	
51. Fundevogel ., 144. Das Eselein .	0	
51. Fundevogel ., 145. Der undankbare Sohn .	0	
51. Fundevogel ., 146. Die Rübe .	0	
51. Fundevogel ., 148. Des Herrn und des Teufels Gethier .	0	
51. Fundevogel ., 151. Die drei Faulen .	0	
51. Fundevogel ., 152. Das Hirtenbüblein .	0	
51. Fundevogel ., 153. Die Sternthaler .	0	
51. Fundevogel ., 155. Die Brautschau .	0	
51. Fundevogel ., 156. Die Schlickerlinge .	0	
51. Fundevogel ., 157. Der Sperling und seine vier Kinder .	0	
51. Fundevogel ., 159. Das Dietmarsische Lügenmärchen .	0	
51. Fundevogel ., 163. Der gläserne Sarg .	0	
51. Fundevogel ., 165. Der Vogel Greif .	0	
51. Fundevogel ., 167. Das Bürle im Himmel .	0	
51. Fundevogel ., 168. Die hagere Liese .	0	
51. Fundevogel ., 170. Lieb und Leid theilen .	0	
51. Fundevogel ., 171. Der Zaunkönig .	0	
51. Fundevogel ., 172. Die Scholle .	0	
51. Fundevogel ., 173. Rohrdommel und Wiedehopf .	0	
51. Fundevogel ., 174. Die Eule .	0	
51. Fundevogel ., 175. Der Mond .	0	
51. Fundevogel ., 176. Die Lebenszeit .	0	
51. Fundevogel ., 177. Die Boten des Todes .	0	
51. Fundevogel ., 182. Die Geschenke des kleinen Volkes .	0	
51. Fundevogel ., 185. Der arme Junge im Grab .	0	
51. Fundevogel ., 186. Die wahre Braut .	0	
51. Fundevogel ., 187. Der Hase und der Jgel .	0	
51. Fundevogel ., 189. Der Bauer und der Teufel .	0	
51. Fundevogel ., 190. Die Brosamen auf dem Tisch .	0	
51. Fundevogel ., 191. Das Meerhäschen .	0	
51. Fundevogel ., 192. Der Meisterdieb .	0	
51. Fundevogel ., 194. Die Kornähre .	0	
51. Fundevogel ., 195. Der Grabhügel .	0	
51. Fundevogel ., 196. Oll Rinkrank .	0	
51. Fundevogel ., 197. Die Krystallkugel .	0	
51. Fundevogel ., 198. Jungfrau Maleen .	0	
52. König Drosselbart ., 53. Sneewittchen .	0	
52. König Drosselbart ., 54. Der Ranzen , das Hütlein und das Hörnlein .	0	
52. König Drosselbart ., 55. Rumpelstilzchen .	0	
52. König Drosselbart ., 56. Der Liebste Roland .	0	
52. König Drosselbart ., 57. Der goldene Vogel .	0	
52. König Drosselbart ., 60. Die zwei Brüder .	0	
52. König Drosselbart ., 62. Die Bienenkönigin .	0	
52. König Drosselbart ., 69. Jorinde und Joringel .	0	
52. König Drosselbart ., 72. Der Wolf und der Mensch .	0	
52. König Drosselbart ., 73. Der Wolf und der Fuchs .	0	
52. König Drosselbart ., 75. Der Fuchs und die Katze .	0	
52. König Drosselbart ., 77. Das kluge Grethel .	0	
52. König Drosselbart ., 79. Die Wassernixe .	0	
52. König Drosselbart ., 80. Von dem Tode des Hühnchens .	0	
52. König Drosselbart ., 81. Bruder Lustig .	0	
52. König Drosselbart ., 82. De Spielhansl .	0	
52. König Drosselbart ., 86. Der Fuchs und die Gänse .	0	
52. König Drosselbart ., 90. Der junge Riese .	0	
52. König Drosselbart ., 95. Der alte Hildebrand .	0	
52. König Drosselbart ., 97. Das Wasser des Lebens .	0	
52. König Drosselbart ., 99. Der Geist im Glas .	0	
52. König Drosselbart ., 100. Des Teufels rußiger Bruder .	0	
52. König Drosselbart ., 105. Märchen von der Unke .	0	
52. König Drosselbart ., 106. Der arme Müllerbursch und das Kätzchen .	0	
52. König Drosselbart ., 107. Die beiden Wanderer .	0	
52. König Drosselbart ., 108.	0	
52. König Drosselbart ., 109. Das Todtenhemdchen .	0	
52. König Drosselbart ., 110. Der Jude im Dorn .	0	
52. König Drosselbart ., 112. Der Dreschflegel vom Himmel .	0	
52. König Drosselbart ., 114. Vom klugen Schneiderlein .	0	
52. König Drosselbart ., 115. Die klare Sonne bringts an den Tag .	0	
52. König Drosselbart ., 117. Das eigensinnige Kind .	0	
52. König Drosselbart ., 119. Die sieben Schwaben .	0	
52. König Drosselbart ., 122. Der Krautesel .	0	
52. König Drosselbart ., 124. Die drei Brüder .	0	
52. König Drosselbart ., 125. Der Teufel und seine Großmutter .	0	
52. König Drosselbart ., 126. Ferenand getrü und Ferenand ungetrü .	0	
52. König Drosselbart ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
52. König Drosselbart ., 131. Die schöne Katrinelje und Pif Paf Poltrie .	0	
52. König Drosselbart ., 132. Der Fuchs und das Pferd .	0	
52. König Drosselbart ., 137. De drei schwatten Princessinnen .	0	
52. König Drosselbart ., 141. Das Lämmchen und Fischchen .	0	
52. König Drosselbart ., 143. Up Reisen gohn .	0	
52. König Drosselbart ., 146. Die Rübe .	0	
52. König Drosselbart ., 147. Das junggeglühte Männlein .	0	
52. König Drosselbart ., 148. Des Herrn und des Teufels Gethier .	0	
52. König Drosselbart ., 150. Die alte Bettelfrau .	0	
52. König Drosselbart ., 151 * .	0	
52. König Drosselbart ., 152. Das Hirtenbüblein .	0	
52. König Drosselbart ., 153. Die Sternthaler .	0	
52. König Drosselbart ., 155. Die Brautschau .	0	
52. König Drosselbart ., 156. Die Schlickerlinge .	0	
52. König Drosselbart ., 158. Das Märchen vom Schlauraffenland .	0	
52. König Drosselbart ., 159. Das Dietmarsische Lügenmärchen .	0	
52. König Drosselbart ., 161. Schneeweißchen und Rosenroth .	0	
52. König Drosselbart ., 162. Der kluge Knecht .	0	
52. König Drosselbart ., 163. Der gläserne Sarg .	0	
52. König Drosselbart ., 166. Der starke Hans .	0	
52. König Drosselbart ., 167. Das Bürle im Himmel .	0	
52. König Drosselbart ., 168. Die hagere Liese .	0	
52. König Drosselbart ., 171. Der Zaunkönig .	0	
52. König Drosselbart ., 172. Die Scholle .	0	
52. König Drosselbart ., 173. Rohrdommel und Wiedehopf .	0	
52. König Drosselbart ., 174. Die Eule .	0	
52. König Drosselbart ., 175. Der Mond .	0	
52. König Drosselbart ., 176. Die Lebenszeit .	0	
52. König Drosselbart ., 177. Die Boten des Todes .	0	
52. König Drosselbart ., 178. Meister Pfriem .	0	
52. König Drosselbart ., 181. Die Nixe im Teich .	0	
52. König Drosselbart ., 183. Der Riese und der Schneider .	0	
52. König Drosselbart ., 184. Der Nagel .	0	
52. König Drosselbart ., 187. Der Hase und der Jgel .	0	
52. König Drosselbart ., 189. Der Bauer und der Teufel .	0	
52. König Drosselbart ., 191. Das Meerhäschen .	0	
52. König Drosselbart ., 192. Der Meisterdieb .	0	
